,UUID,CREATE_TIME,UPDATE_TIME,SENDER,MESSAGE,SEND_TIME,GROUP_NAME,GROUP_ID,labels
3715,dae6cbe1-ae58-49b6-b99d-2278d9872a09,2023/2/1 18:30:21,,2024,[@所有人 接合规法律部通知，我部全员反洗钱必修课程为以下四门：反洗钱实务、反洗钱实务贰 、反洗钱实务（六）、反洗钱实务（七）。目前统计反洗钱实务（六）未学习的人数较多，其他三门完成情况较好，请大家尽快自查补齐未完成项。后续部门将对反洗钱培训学习情况做专项检查。谢谢！],2022-06-06 10:52:00,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3616,843a52fe-27a4-405d-93b9-a9151c5e0c0c,2023/2/1 18:30:10,,2024,[@所有人 接合规法律部通知，我部全员反洗钱必修课程为以下四门：反洗钱实务、反洗钱实务贰 、反洗钱实务（六）、反洗钱实务（七）。目前统计反洗钱实务（六）未学习的人数较多，其他三门完成情况较好，请大家尽快自查补齐未完成项。后续部门将对反洗钱培训学习情况做专项检查。谢谢！],2022-06-06 10:52:04,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3656,3a161474-c221-48ad-ade5-2fdff89f14e4,2023/2/1 18:30:13,,2376,[异常原因里没有“体检”的选项],2022-06-06 10:53:47,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3617,dc4c1a22-2197-4695-ba8e-38721305070b,2023/2/1 18:30:10,,10480,"[“陆老师，这段话里的直接勾选是异常原因里选择吗？员工自助推送的考勤异常的数据中是因【体检】引起的，直接勾选了“体检”选项的会自动办结。”
------
, 是的，建议在6月底-7月初再行处理，]",2022-06-06 10:55:11,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3716,08c5fb03-c6af-4b24-a950-7e19803e84d0,2023/2/1 18:30:21,,13058,[五月体检的没有这个选项呢],2022-06-06 10:55:43,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3717,a4483a95-bddd-4797-8ef2-82cfb1e14dba,2023/2/1 18:30:21,,15929,[但是这个异常在6月15日要先处理掉吧？],2022-06-06 10:56:04,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3657,41113713-df98-4e35-975f-5e4bd73af59e,2023/2/1 18:30:13,,10480,"[请大家知晓下，6月的体检日考勤是需要自行处理，可以7月初再行处理。
5月30和31日的，目前只能按正常的异常考勤处理方式提交流程，因为【体检】选项系统上没有添加，无法支持快捷处理。]",2022-06-06 10:58:02,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3618,8335c07c-6ab0-4d7a-bd81-3be94cf2b1bc,2023/2/1 18:30:10,,15929,[好的，谢谢~],2022-06-06 10:59:00,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3658,0fda2983-73f1-4fce-b3d7-93beeeb87437,2023/2/1 18:30:13,,19459,[各位老师好，请问我们公司端学院管理员是谁呀？我的新员工入职考试考试记录找不到了。],2022-06-06 11:14:04,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
3659,0a25350a-68f1-48f7-a21d-294655d9eef0,2023/2/1 18:30:13,,20099,[我也是，入职考试记录找不到了],2022-06-06 11:14:26,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3619,d2286d61-5cab-4c91-a561-990d6400af68,2023/2/1 18:30:10,,6048,[云端学院的问题，可以联系人力资源部王勇老师],2022-06-06 11:16:49,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
3620,9c66cf27-4d0a-4d68-a9ea-8632c2a1750a,2023/2/1 18:30:10,,10480,[补充：云端学院密码忘记，系统问题是可以直接拨打【华泰云端学院热线】4006187500],2022-06-06 11:21:19,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3621,de4e9e5e-fc63-42df-a1dd-fc77b47fcaa9,2023/2/1 18:30:10,,19660,[考试记录要选去年才能看到 应该],2022-06-06 11:21:44,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3660,bc476a2e-668f-48f4-b50f-8860d878be78,2023/2/1 18:30:14,,16202,[四号楼有个电梯裂开了],2022-06-06 12:40:34,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3718,abfb25dd-b2e8-4e41-bbd7-d95c27ff945c,2023/2/1 18:30:21,,16202,[已经报修了，两个电梯靠右侧的电梯],2022-06-06 12:47:00,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3622,5c4380b9-9eca-4206-b5cb-d84d9eab7800,2023/2/1 18:30:10,,12190,"[“已经报修了，两个电梯靠右侧的电梯”
------
, 大家坐电梯时注意下]",2022-06-06 12:53:01,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3719,83cd0e29-e5f8-4508-8172-e6e94909f85f,2023/2/1 18:30:21,,10727,[请问通达信软件是哪位同事负责],2022-06-06 13:43:30,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
3624,eaf9b48f-8fc4-4806-9639-5f9f7495778b,2023/2/1 18:30:10,,10727,[营业部同事有问题咨询],2022-06-06 13:43:40,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3661,d988ff59-3d23-4c7b-9181-1173f5e8567c,2023/2/1 18:30:14,,12134,"[“营业部同事有问题咨询”
------
, 柏老师，请私聊我]",2022-06-06 13:44:59,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3720,241233d9-9156-4da7-b4b7-5cce4aa54f69,2023/2/1 18:30:21,,10727,[好的],2022-06-06 13:45:08,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3625,de2b9736-a665-4177-b912-3c37b2394650,2023/2/1 18:30:11,,18566,[请问奇安信的终端服务框架组件是哪位老师负责的，占用CPU比例过高，导致云桌面很卡],2022-06-06 16:16:59,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
3721,4a25544c-e5ed-4d53-b5ba-9d74cfbb39ba,2023/2/1 18:30:21,,6044,[联系曲李虎看一下],2022-06-06 16:18:06,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3626,3a735155-ebf2-478a-bc7b-765609228e2c,2023/2/1 18:30:11,,18566,[好的，谢谢],2022-06-06 16:18:22,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3662,80ddbca7-0b38-492c-a669-e4695346bce3,2023/2/1 18:30:14,,11410,辅助中台移动及夜间运维提效,2022-06-06 16:32:00,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3722,7d66b63d-8244-4223-8219-0855b905cc3a,2023/2/1 18:30:21,,11410,[数智中台x移动运维 ，联手打造中台的移动端服务支撑利器，大家值得拥有！],2022-06-06 16:32:51,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3629,f64ccc57-392d-4767-aca1-02262caa1dcb,2023/2/1 18:30:11,,11410,[感谢 运保中心的大力支持，中台为Ta打call],2022-06-06 16:33:23,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3630,7777030a-31a6-44a7-93f3-2b7c7c2d43fe,2023/2/1 18:30:11,,11420,[？？],2022-06-06 16:34:10,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3673,314dfd24-50ee-4a33-92de-c66f9781b35a,2023/2/1 18:30:15,,18389,[睡得香],2022-06-06 16:37:17,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3736,fb5451ce-d3e9-49ad-be21-32796e09cec6,2023/2/1 18:30:21,,10491,[给数智中台疯狂打call],2022-06-06 16:42:57,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3742,2c343fb8-3ed0-4c00-94d8-5a074d886b3c,2023/2/1 18:30:22,,10480,[75c421e9-e43e-4829-a202-477185a017bd.jpg],2022-06-06 17:57:54,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3678,5c032a8b-6c83-476e-aa2d-8d47f3b7f892,2023/2/1 18:30:15,,10480,"[【本月食堂就餐顺序】“小信运”铃客应用号- 回复[数字：6],  即可查询]",2022-06-06 17:57:54,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3679,c2187fb9-fdd6-4d78-995c-83e45361ffa7,2023/2/1 18:30:15,,15215,[智能商旅可以咨询哪位老师],2022-06-06 20:05:43,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
3680,2e5d296d-ef5b-4493-b5e4-9657471b0865,2023/2/1 18:30:15,,6048,[吴吉斌],2022-06-06 20:06:47,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3743,21e09367-e95a-43d7-80ad-6c47f7427f80,2023/2/1 18:30:22,,16328,"[“智能商旅可以咨询哪位老师”
------
, 找下吴吉斌老师]",2022-06-06 20:06:51,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3681,8608d4ee-748a-4f0d-9f05-429844b73280,2023/2/1 18:30:15,,15215,[好的，多谢],2022-06-06 20:07:05,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3682,11206a4b-8cf9-4c55-b25c-b24496929dc6,2023/2/1 18:30:15,,10658,近期协会证券科技委员会召开主任委员会，就如何保障新冠疫情防控期间证券公司重要信息系统安全稳定运行，防范出现更多系统风险就研讨交流。详细内容请见正文。,2022-06-06 20:22:36,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3847,949f3a8d-00c9-41cd-af24-febd5668b407,2023/2/1 18:30:30,,11042,[企业微信截图_16545644993969.png],2022-06-07 09:15:02,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3854,c56b6337-3e41-40d3-975d-5bb8a679ef04,2023/2/1 18:30:30,,11042,[请问下这个系统的负责人是谁呀],2022-06-07 09:15:15,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
3849,b897b54c-f573-4290-b182-e8839fe177c9,2023/2/1 18:30:30,,16885,[请问实物资产管理系统的负责老师是哪位呢~],2022-06-07 09:30:15,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
3560,01411280-7694-4cac-a526-900b0e2d2607,2023/2/1 18:30:33,,1540,"[“请问实物资产管理系统的负责老师是哪位呢~”
------
, 私聊]",2022-06-07 09:30:50,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3852,71d00e3c-62e8-440a-8f82-f942d42231cd,2023/2/1 18:30:30,,18340,[修改oa密码以后，gitlab经常会登录失败（偶尔成功，过一段时间又会提示需要重新登录，然后登录失败），请问找谁解决一下],2022-06-07 10:07:48,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
3561,7d946f83-1233-4116-a204-d1ddbff580aa,2023/2/1 18:30:33,,15754,[只有gitlab这样么，jira wiki什么的如何],2022-06-07 10:09:22,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3855,aeb5d02d-26fc-4fa3-ad45-b603983f8214,2023/2/1 18:30:30,,18340,[其他暂时没发现问题],2022-06-07 10:10:23,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3562,0cd8a5e2-d74f-408c-8620-d3ce43c0372c,2023/2/1 18:30:33,,19984,[企业微信截图_16545684245359.png],2022-06-07 10:20:31,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3563,271cf048-a0b2-4571-be75-4f81bdb53ae5,2023/2/1 18:30:33,,19984,[这个终端服务框架占用资源过高有办法解决么],2022-06-07 10:20:57,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
3564,b16fb31b-7cb9-4136-a9a1-027925d769d0,2023/2/1 18:30:33,,6048,"[“修改oa密码以后，gitlab经常会登录失败（偶尔成功，过一段时间又会提示需要重新登录，然后登录失败），请问找谁解决一下”
------
, 登录失败的时候，在手机铃客-工作台-OA账号解锁里面，看下账号是不是被锁了]",2022-06-07 10:21:46,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3565,02b8402a-af4d-48be-902d-4f342fc230c7,2023/2/1 18:30:33,,6044,[联系曲李虎看一下],2022-06-07 10:21:47,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3566,9d5a418a-6b52-4f60-a53d-7fe5c8f09fa3,2023/2/1 18:30:33,,19984,[好的],2022-06-07 10:22:20,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3774,4d5c8a70-95f0-4b9d-982c-bb1a9698f34f,2023/2/1 18:30:25,,18340,"[““修改oa密码以后，gitlab经常会登录失败（偶尔成功，过一段时间又会提示需要重新登录，然后登录失败），请问找谁解决一下”
------
@刘志添 登录失败的时候，在手机铃客-工作台-OA账号解锁里面，看下账号是不是被锁了”
------
, 还真的被锁了]",2022-06-07 10:35:39,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3567,dd75e248-34b7-4491-be02-fc130d3c659e,2023/2/1 18:30:33,,10658,本文以“遵守安全生产法 当好第一责任人”为主题，聚焦学习安全生产历史沿革、外规内制、要求要点。,2022-06-07 16:59:29,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3789,d684ad96-9eaf-401e-be76-819b5fc1959f,2023/2/1 18:30:27,,11410,[？？？？],2022-06-07 17:04:11,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3776,358bd1b6-d5ea-41d3-9571-8928b4a9eeb0,2023/2/1 18:30:26,,10727,[堡垒机闪退，该联系哪位同事],2022-06-07 17:04:59,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
3794,5be01660-2a7d-4680-928a-47cd9978078b,2023/2/1 18:30:27,,2581,"[“堡垒机闪退，该联系哪位同事”
------
我们这边也遇到了，为啥要闪退，安全考虑吗？]",2022-06-07 17:09:46,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3570,bba188ca-bfcb-47e6-86fe-3c8e576aa7c9,2023/2/1 18:30:33,,2581,"[““堡垒机闪退，该联系哪位同事”
------
是运维桌面闪退，不是堡垒机]",2022-06-07 17:13:56,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3571,276bacbd-6885-4b60-8ae2-d0fd54539a75,2023/2/1 18:30:33,,10511,"[“““堡垒机闪退，该联系哪位同事”
------
是运维桌面闪退，不是堡垒机”
------
, 我联系你]",2022-06-07 17:14:35,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3572,7431748a-e8af-44e3-a6a6-940c0955efd8,2023/2/1 18:30:33,,14210,[有没有遇到过 信创邮箱一连接 云桌面就挂的情况],2022-06-07 18:51:51,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
3785,81050722-e3d3-4982-bc65-db6a3babb198,2023/2/1 18:30:26,,15754,[Outlook还是webmail],2022-06-07 18:52:30,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3799,980ba525-8b92-4e50-a544-540069e77f86,2023/2/1 18:30:27,,14210,[Outlook],2022-06-07 18:52:59,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3786,9be5d767-6be0-4314-bb45-15d99a372f22,2023/2/1 18:30:26,,15754,[私您了解一下],2022-06-07 18:53:47,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3772,31dcd8b9-1a57-4d22-b5d1-8b4feac029e0,2023/2/1 18:30:25,,19203,[10712173992434230246.jpg],2022-06-08 09:14:44,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3773,cd3c9bcf-534f-4644-8fe9-c96b4bcddf53,2023/2/1 18:30:25,,19203,[堡垒机连不上了，哪位老师帮忙看一下],2022-06-08 09:15:07,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
3863,7c32e188-1d57-4315-a66a-57b27c222993,2023/2/1 18:30:31,,10575,"[“堡垒机连不上了，哪位老师帮忙看一下”
------
, 私聊]",2022-06-08 09:15:28,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3865,43c2fb31-305c-4dd4-b250-1aa8f67fc75f,2023/2/1 18:30:31,,18823,[企业微信截图_16546510071499.png],2022-06-08 09:17:34,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3864,ed6bc174-ce27-4b52-b239-2eb8bcfefb7a,2023/2/1 18:30:31,,18823,[请问Outlook的问题可以资讯哪位老师呢？],2022-06-08 09:17:34,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
3805,840435c4-449a-4965-993d-807faa24de4e,2023/2/1 18:30:28,,2024,[按公司要求我部需完成的四门反洗钱课程为：《反洗钱实务》、《反洗钱实务二》、《反洗钱实务六》、《反洗钱实务七》。请部门全员尽快完成相应课程的学习，本月底（6月30日）再次统计部门完成情况。谢谢！ @all 以下为合规法律部提供的：反洗钱实务系列课程未完成学习的人员明细，数据为系统统一导出，仅供参考。],2022-06-08 09:26:11,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3806,224edd7d-a8fc-42bc-ad75-9f4030ac2a00,2023/2/1 18:30:28,,2024,[按公司要求我部需完成的四门反洗钱课程为：《反洗钱实务》、《反洗钱实务二》、《反洗钱实务六》、《反洗钱实务七》。请部门全员尽快完成相应课程的学习，本月底（6月30日）再次统计部门完成情况。谢谢！ @all 以下为合规法律部提供的：反洗钱实务系列课程未完成学习的人员明细，数据为系统统一导出，仅供参考。],2022-06-08 09:26:12,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3807,648e4d39-0482-4143-a27f-b4cd90140c8f,2023/2/1 18:30:28,,2024,[反洗钱实务七学习完成情况截至20220606.xlsx],2022-06-08 09:26:19,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3856,6c3a199f-82dd-4c6b-9c86-3d3a02aa445d,2023/2/1 18:30:30,,2024,[反洗钱实务二学习完成情况截至20220606.xlsx],2022-06-08 09:26:20,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3823,4d4c45a8-af1f-412d-a7c9-62b0d6a456e1,2023/2/1 18:30:29,,2024,[反洗钱实务学习完成情况截至20220606.xlsx],2022-06-08 09:26:20,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3808,642c76bf-f146-4809-ac34-710b2ff7cd0b,2023/2/1 18:30:28,,2024,[反洗钱实务六学习完成情况截至20220606.xlsx],2022-06-08 09:26:22,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3824,a6e6e80e-6b35-4a07-8af6-b994e410b8c3,2023/2/1 18:30:29,,2024,"[说明一下，合规统计表给的是“未完成”的人员明细，已完成的不在表里 ,  ]",2022-06-08 09:36:48,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3809,8082f111-ac04-4fb0-801c-b9c4852a3f0e,2023/2/1 18:30:28,,2024,[《反洗钱实务六》之前没有全员要求学习，新员工入职有要求学习。所以老员工可能都要补一下这门。],2022-06-08 09:38:52,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3857,831d7761-3fbb-4381-b78c-ba4174a761a6,2023/2/1 18:30:31,,16397,[请问邮箱问题现在可以咨询哪位老师？],2022-06-08 10:29:30,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
3810,757dd9fb-ed75-4eb1-a898-794be94a1c18,2023/2/1 18:30:28,,6048,[私聊],2022-06-08 10:32:36,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3825,60eda9b8-369d-4687-b246-6fc7964dfbd1,2023/2/1 18:30:29,,18045,[企业微信截图_1654658165226.png],2022-06-08 11:16:08,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3858,36ea231e-8567-42e3-8603-e45b71413d13,2023/2/1 18:30:31,,18045,[这是真的还是钓鱼邮件？],2022-06-08 11:16:32,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3826,c2bd2498-7700-4868-9b86-2c08489c414a,2023/2/1 18:30:29,,16347,[钓鱼邮件],2022-06-08 11:16:33,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3827,bd8eefec-3065-46e5-8f19-2793f5644eb3,2023/2/1 18:30:29,,10511,[钓鱼],2022-06-08 11:17:13,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3859,d44d8406-5c9d-425f-9c64-7cb3e905ac61,2023/2/1 18:30:31,,11292,[企业微信截图_16546582433509.png],2022-06-08 11:17:24,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3811,f553aad0-71c8-4f3f-8f5d-18960b278dc6,2023/2/1 18:30:28,,10511,[看邮箱地址],2022-06-08 11:17:34,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3828,9cb2b19f-ca09-4a64-b628-0cf401895c24,2023/2/1 18:30:29,,11292,[这个钓鱼邮件链接都是wiki链接，那以后让填报这个填报那个，都不敢点了],2022-06-08 11:17:51,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3829,a60f493f-d508-4b80-a649-0dfc3e5108ba,2023/2/1 18:30:29,,17812,[企业微信截图_16546582706205.png],2022-06-08 11:17:51,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3860,6d48f2cb-7f7b-4caa-ae1f-a964354167d3,2023/2/1 18:30:31,,19793,[企业微信截图_16546582789833.png],2022-06-08 11:18:02,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3830,9b02e963-7e1b-41aa-afa9-1e01ab7f66fa,2023/2/1 18:30:29,,11356,[鼠标放上去需要核对下链接地址],2022-06-08 11:18:11,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3861,2433d1ab-771f-45be-ba20-89f23369e88e,2023/2/1 18:30:31,,18372,[这个有辨别指引吗？],2022-06-08 11:18:32,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
3831,f8485ef3-2170-49aa-902b-769e4f2d598b,2023/2/1 18:30:29,,10511,[企业微信截图_16546584875060.png],2022-06-08 11:21:29,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3812,2d779cea-a8ee-4023-8aff-c087ea32fa1e,2023/2/1 18:30:28,,10511,[注意看邮箱来源],2022-06-08 11:21:39,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3832,b4af4b2d-96f0-4ed2-9678-609538a039ca,2023/2/1 18:30:29,,11514,[企业微信截图_16546587459079.png],2022-06-08 11:25:46,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3813,e0541ea2-1055-4739-9e72-3f78da00adb0,2023/2/1 18:30:28,,11514,[这个就能识别了把],2022-06-08 11:25:53,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3862,c1dec26e-5e23-402c-9dfd-6e8211c7acf0,2023/2/1 18:30:31,,10793,[请问重要事项流程的细节可以问谁？],2022-06-08 15:08:25,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
3833,822d4d9e-f2dd-4c16-920c-80e393b64a8e,2023/2/1 18:30:29,,12901,"[“请问重要事项流程的细节可以问谁？”
------
, 找下姜珊]",2022-06-08 15:09:04,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3814,b1092e65-c2e2-403a-bc87-bbaa4737e793,2023/2/1 18:30:28,,19061,[企业微信截图_16546728969543.png],2022-06-08 15:22:29,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3815,0943c435-5256-4c2b-a3be-dbc957fdfbed,2023/2/1 18:30:28,,19061,[这个二维码里有个人邮箱，发出来被别人点了会被统计上 ],2022-06-08 15:22:29,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3866,3845578a-c3bc-4b89-b208-377d061e3f1d,2023/2/1 18:30:31,,2024,[合规部给出了《反洗钱实务六》的易见直播培训参与名单，以下342位同学不用再学一遍了 ],2022-06-08 16:23:49,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3867,a1cae980-78e7-4740-a3f0-f8218c993f5b,2023/2/1 18:30:31,,2024,[反洗钱实务六--易见直播已参与名单.xlsx],2022-06-08 16:26:34,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3868,ed2d9d40-200e-42da-8eef-7bc3235e597b,2023/2/1 18:30:31,,11410,[就是免学啊],2022-06-08 16:27:46,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3834,5a8cbd56-7aec-4ef1-b291-42826ba6e43f,2023/2/1 18:30:29,,2024,[同一课程，其他方式已学的可以免学],2022-06-08 16:29:38,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3816,b90f13d2-d3eb-4594-b951-78009d2e2959,2023/2/1 18:30:28,,2024,[反洗钱实务六学习未完成明细截至20220606-排除已参加专题培训和易见直播的.xlsx],2022-06-08 16:29:46,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3835,45d323ec-3226-4f55-a7e8-c6705a4985b2,2023/2/1 18:30:29,,2024,[还有400+位是几种方式都没学的，还是要补的。],2022-06-08 16:31:00,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3869,5513839b-5e23-4e48-92f5-7c5448a17b98,2023/2/1 18:30:31,,11410,[建立数智生态，分享优秀数智案例，中台设立了专项的联名堂，期待更多的联名款入住！！！],2022-06-08 16:31:12,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3870,45612f24-c59a-4014-9c22-d212e26c2225,2023/2/1 18:30:31,,11410,[企业微信截图_1654676612385.png],2022-06-08 16:31:14,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
